Type,Species,Life_Stage,Hydraulic,Node,ProbabilityThreshold,Position,Limits,Unit,Q_Calculation,TimePeriod,bottom_type,MaxPercentage,MeanPercentage
Hydraulic_limit,Willow,Seedling,Shear,LA11,Medium,ROB,21.63,pa,Q <= newx2a,critical,Soft,100,99.3874143464307
Hydraulic_limit,Willow,Seedling,Shear,LA11,Medium,LOB,21.63,pa,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,100,65.8394049787492
Hydraulic_limit,Willow,Seedling,Shear,LA11,High,LOB,0.53,pa,Q <= newx3a,critical,Soft,100,65.8394049787492
Hydraulic_limit,Willow,Seedling,Shear,LA11,High,MC,16.57,pa,Q <= newx3a,critical,Soft,100,42.5578974759303
Hydraulic_limit,Willow,Seedling,Shear,LA11,High,ROB,0.53,pa,Q <= newx3a,critical,Soft,100,99.3874143464307
Q_limit,Willow,Seedling,Depth,LA13,Low,MC,2347.7,cm,Q <= newx1a,critical,Concrete,100,99.8471246422066
Q_limit,Willow,Seedling,Depth,LA13,Medium,MC,1423.9,cm,Q <= newx2a,critical,Concrete,100,99.8471246422066
Q_limit,Willow,Seedling,Depth,LA13,High,MC,736.15,cm,Q <= newx3a,critical,Concrete,100,99.8471246422066
Hydraulic_limit,Willow,Seedling,Depth,LA13,Low,MC,33.95,cm,Q <= newx1a,critical,Concrete,100,99.8471246422066
Hydraulic_limit,Willow,Seedling,Depth,LA13,Medium,MC,27.52,cm,Q <= newx2a,critical,Concrete,100,99.8471246422066
Hydraulic_limit,Willow,Seedling,Depth,LA13,High,MC,18.4,cm,Q <= newx3a,critical,Concrete,100,99.8471246422066
Q_limit,Willow,Seedling,Shear,LA13,Medium,MC,6711.21,pa,Q <= newx2a[1] & Q >= newx2a[2],critical,Concrete,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Shear,LA13,Medium,MC,6001.6,pa,Q <= newx2a[1] & Q >= newx2a[2],critical,Concrete,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Shear,LA13,High,MC,12.44,pa,Q <= newx3a,critical,Concrete,0.0227686703096539,0.0010842223956978
Hydraulic_limit,Willow,Seedling,Shear,LA13,Medium,MC,21.63,pa,Q <= newx2a[1] & Q >= newx2a[2],critical,Concrete,0.0227686703096539,0.0010842223956978
Hydraulic_limit,Willow,Seedling,Shear,LA13,High,MC,0.55,pa,Q <= newx3a,critical,Concrete,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Depth,LA14,Low,LOB,356.04,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.1521380865643
Q_limit,Willow,Seedling,Depth,LA14,Low,MC,985.62,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.7950819672131
Q_limit,Willow,Seedling,Depth,LA14,Low,ROB,166.38,cm,Q <= newx1a,critical,Soft,99.7267759562842,65.3081360048573
Q_limit,Willow,Seedling,Depth,LA14,Medium,LOB,270.63,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.1521380865643
Q_limit,Willow,Seedling,Depth,LA14,Medium,MC,841.17,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.7950819672131
Q_limit,Willow,Seedling,Depth,LA14,Medium,ROB,109.57,cm,Q <= newx2a,critical,Soft,99.7267759562842,65.3081360048573
Q_limit,Willow,Seedling,Depth,LA14,High,LOB,169.33,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.1521380865643
Q_limit,Willow,Seedling,Depth,LA14,High,MC,655.5,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.7950819672131
Q_limit,Willow,Seedling,Depth,LA14,High,ROB,21.16,cm,Q <= newx3a,critical,Soft,99.7267759562842,65.3081360048573
Hydraulic_limit,Willow,Seedling,Depth,LA14,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.1521380865643
Hydraulic_limit,Willow,Seedling,Depth,LA14,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.7950819672131
Hydraulic_limit,Willow,Seedling,Depth,LA14,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.7267759562842,65.3081360048573
Hydraulic_limit,Willow,Seedling,Depth,LA14,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.1521380865643
Hydraulic_limit,Willow,Seedling,Depth,LA14,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.7950819672131
Hydraulic_limit,Willow,Seedling,Depth,LA14,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.7267759562842,65.3081360048573
Hydraulic_limit,Willow,Seedling,Depth,LA14,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.7267759562842,65.3081360048573
Hydraulic_limit,Willow,Seedling,Depth,LA14,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.1521380865643
Hydraulic_limit,Willow,Seedling,Depth,LA14,High,MC,18.4,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.7950819672131
Hydraulic_limit,Willow,Seedling,Depth,LA14,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.7267759562842,65.3081360048573
Q_limit,Willow,Seedling,Shear,LA14,Low,LOB,862.67,pa,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,98.9071038251366,25.8034087952121
Q_limit,Willow,Seedling,Shear,LA14,Low,MC,2365.4,pa,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Shear,LA14,Low,ROB,667.69,pa,Q <= newx1a,critical,Soft,99.931693989071,33.2899644375054
Q_limit,Willow,Seedling,Shear,LA14,Low,LOB,189.18,pa,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,98.9071038251366,25.8034087952121
Q_limit,Willow,Seedling,Shear,LA14,Low,MC,251.8,pa,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Shear,LA14,Medium,LOB,76.02,pa,Q <= newx2a,critical,Soft,98.9071038251366,25.8034087952121
Q_limit,Willow,Seedling,Shear,LA14,Medium,MC,1038.45,pa,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Shear,LA14,Medium,ROB,32.88,pa,Q <= newx2a,critical,Soft,99.931693989071,33.2899644375054
Q_limit,Willow,Seedling,Shear,LA14,Medium,MC,399.92,pa,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Shear,LA14,High,LOB,7.66,pa,Q <= newx3a,critical,Soft,98.9071038251366,25.8034087952121
Q_limit,Willow,Seedling,Shear,LA14,High,MC,7.66,pa,Q <= newx3a,critical,Soft,0.0227686703096539,0.0010842223956978
Q_limit,Willow,Seedling,Shear,LA14,High,ROB,7.66,pa,Q <= newx3a,critical,Soft,99.931693989071,33.2899644375054
Hydraulic_limit,Willow,Seedling,Shear,LA14,Low,LOB,42.73,pa,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,98.9071038251366,25.8034087952121
Hydraulic_limit,Willow,Seedling,Shear,LA14,Low,MC,42.73,pa,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,0.0227686703096539,0.0010842223956978
Hydraulic_limit,Willow,Seedling,Shear,LA14,Low,ROB,42.73,pa,Q <= newx1a,critical,Soft,99.931693989071,33.2899644375054
Hydraulic_limit,Willow,Seedling,Shear,LA14,Low,LOB,42.73,pa,Q >= newx1a[1] & Q <= newx1a[2],critical,Soft,98.9071038251366,25.8034087952121
Hydraulic_limit,Willow,Seedling,Shear,LA14,Medium,LOB,21.63,pa,Q <= newx2a,critical,Soft,98.9071038251366,25.8034087952121
Hydraulic_limit,Willow,Seedling,Shear,LA14,Medium,MC,21.63,pa,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,0.0227686703096539,0.0010842223956978
Hydraulic_limit,Willow,Seedling,Shear,LA14,Medium,ROB,21.63,pa,Q <= newx2a,critical,Soft,99.931693989071,33.2899644375054
Hydraulic_limit,Willow,Seedling,Shear,LA14,High,LOB,7.88,pa,Q <= newx3a,critical,Soft,98.9071038251366,25.8034087952121
Hydraulic_limit,Willow,Seedling,Shear,LA14,High,MC,6.23,pa,Q <= newx3a,critical,Soft,0.0227686703096539,0.0010842223956978
Hydraulic_limit,Willow,Seedling,Shear,LA14,High,ROB,16.36,pa,Q <= newx3a,critical,Soft,99.931693989071,33.2899644375054
Q_limit,Willow,Seedling,Depth,LA2,Low,LOB,3074.91,cm,Q <= newx1a,critical,Soft,100,99.8883250932431
Q_limit,Willow,Seedling,Depth,LA2,Low,MC,62.58,cm,Q <= newx1a,critical,Soft,0,0
Q_limit,Willow,Seedling,Depth,LA2,Low,ROB,1913.08,cm,Q <= newx1a,critical,Soft,99.9772313296903,99.7712290745078
Q_limit,Willow,Seedling,Depth,LA2,Medium,LOB,2765.59,cm,Q <= newx2a,critical,Soft,100,99.8883250932431
Q_limit,Willow,Seedling,Depth,LA2,Medium,MC,62.58,cm,Q <= newx2a,critical,Soft,0,0
Q_limit,Willow,Seedling,Depth,LA2,Medium,ROB,1683.72,cm,Q <= newx2a,critical,Soft,99.9772313296903,99.7712290745078
Q_limit,Willow,Seedling,Depth,LA2,High,LOB,2360.43,cm,Q <= newx3a,critical,Soft,100,99.8883250932431
Q_limit,Willow,Seedling,Depth,LA2,High,MC,62.58,cm,Q <= newx3a,critical,Soft,0,0
Q_limit,Willow,Seedling,Depth,LA2,High,ROB,1389.78,cm,Q <= newx3a,critical,Soft,99.9772313296903,99.7712290745078
Hydraulic_limit,Willow,Seedling,Depth,LA2,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,100,99.8883250932431
Hydraulic_limit,Willow,Seedling,Depth,LA2,Low,MC,134.8,cm,Q <= newx1a,critical,Soft,0,0
Hydraulic_limit,Willow,Seedling,Depth,LA2,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.9772313296903,99.7712290745078
Hydraulic_limit,Willow,Seedling,Depth,LA2,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,100,99.8883250932431
Hydraulic_limit,Willow,Seedling,Depth,LA2,Medium,MC,134.8,cm,Q <= newx2a,critical,Soft,0,0
Hydraulic_limit,Willow,Seedling,Depth,LA2,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.9772313296903,99.7712290745078
Hydraulic_limit,Willow,Seedling,Depth,LA2,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,100,99.8883250932431
Hydraulic_limit,Willow,Seedling,Depth,LA2,High,MC,134.8,cm,Q <= newx3a,critical,Soft,0,0
Hydraulic_limit,Willow,Seedling,Depth,LA2,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.9772313296903,99.7712290745078
Q_limit,Willow,Seedling,Shear,LA2,Low,MC,37293.9,pa,Q <= newx1a,critical,Soft,100,99.2768236620696
Q_limit,Willow,Seedling,Shear,LA2,Medium,LOB,34338.65,pa,Q <= newx2a,critical,Soft,100,66.4942753057507
Q_limit,Willow,Seedling,Shear,LA2,Medium,MC,11696.44,pa,Q <= newx2a,critical,Soft,100,99.2768236620696
Q_limit,Willow,Seedling,Shear,LA2,Medium,ROB,34174.09,pa,Q <= newx2a,critical,Soft,100,66.4921068609593
Q_limit,Willow,Seedling,Shear,LA2,High,LOB,770.3,pa,Q <= newx3a,critical,Soft,100,66.4942753057507
Q_limit,Willow,Seedling,Shear,LA2,High,MC,241.39,pa,Q <= newx3a,critical,Soft,100,99.2768236620696
Q_limit,Willow,Seedling,Shear,LA2,High,ROB,759.33,pa,Q <= newx3a,critical,Soft,100,66.4921068609593
Hydraulic_limit,Willow,Seedling,Shear,LA2,Low,MC,42.73,pa,Q <= newx1a,critical,Soft,100,99.2768236620696
Hydraulic_limit,Willow,Seedling,Shear,LA2,Medium,LOB,21.63,pa,Q <= newx2a,critical,Soft,100,66.4942753057507
Hydraulic_limit,Willow,Seedling,Shear,LA2,Medium,MC,21.63,pa,Q <= newx2a,critical,Soft,100,99.2768236620696
Hydraulic_limit,Willow,Seedling,Shear,LA2,Medium,ROB,21.63,pa,Q <= newx2a,critical,Soft,100,66.4921068609593
Hydraulic_limit,Willow,Seedling,Shear,LA2,High,LOB,0.53,pa,Q <= newx3a,critical,Soft,100,66.4942753057507
Hydraulic_limit,Willow,Seedling,Shear,LA2,High,MC,0.53,pa,Q <= newx3a,critical,Soft,100,99.2768236620696
Hydraulic_limit,Willow,Seedling,Shear,LA2,High,ROB,0.53,pa,Q <= newx3a,critical,Soft,100,66.4921068609593
Q_limit,Willow,Seedling,Depth,LA20,Low,LOB,421.49,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.8351981958539
Q_limit,Willow,Seedling,Depth,LA20,Low,MC,33.72,cm,Q <= newx1a,critical,Soft,99.8178506375228,92.9753230982739
Q_limit,Willow,Seedling,Depth,LA20,Low,ROB,426.4,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.8362824182496
Q_limit,Willow,Seedling,Depth,LA20,Medium,LOB,329.51,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.8351981958539
Q_limit,Willow,Seedling,Depth,LA20,Medium,MC,22.14,cm,Q <= newx2a,critical,Soft,99.8178506375228,92.9753230982739
Q_limit,Willow,Seedling,Depth,LA20,Medium,ROB,333.41,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.8362824182496
Q_limit,Willow,Seedling,Depth,LA20,High,LOB,230.24,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.8351981958539
Q_limit,Willow,Seedling,Depth,LA20,High,MC,10.84,cm,Q <= newx3a,critical,Soft,99.8178506375228,92.9753230982739
Q_limit,Willow,Seedling,Depth,LA20,High,ROB,233.07,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.8362824182496
Hydraulic_limit,Willow,Seedling,Depth,LA20,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.8351981958539
Hydraulic_limit,Willow,Seedling,Depth,LA20,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,99.8178506375228,92.9753230982739
Hydraulic_limit,Willow,Seedling,Depth,LA20,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.8362824182496
Hydraulic_limit,Willow,Seedling,Depth,LA20,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.8351981958539
Hydraulic_limit,Willow,Seedling,Depth,LA20,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.8178506375228,92.9753230982739
Hydraulic_limit,Willow,Seedling,Depth,LA20,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.8362824182496
Hydraulic_limit,Willow,Seedling,Depth,LA20,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.8351981958539
Hydraulic_limit,Willow,Seedling,Depth,LA20,High,MC,18.4,cm,Q <= newx3a,critical,Soft,99.8178506375228,92.9753230982739
Hydraulic_limit,Willow,Seedling,Depth,LA20,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.8362824182496
Q_limit,Willow,Seedling,Shear,LA20,High,LOB,221.22,pa,Q <= newx3a,critical,Soft,99.931693989071,33.2650273224044
Q_limit,Willow,Seedling,Shear,LA20,High,MC,3.15,pa,Q <= newx3a,critical,Soft,67.0992714025501,11.0167837626854
Q_limit,Willow,Seedling,Shear,LA20,High,ROB,202.73,pa,Q <= newx3a,critical,Soft,99.931693989071,33.2585219880302
Hydraulic_limit,Willow,Seedling,Shear,LA20,High,LOB,0.53,pa,Q <= newx3a,critical,Soft,99.931693989071,33.2650273224044
Hydraulic_limit,Willow,Seedling,Shear,LA20,High,MC,0.53,pa,Q <= newx3a,critical,Soft,67.0992714025501,11.0167837626854
Hydraulic_limit,Willow,Seedling,Shear,LA20,High,ROB,0.53,pa,Q <= newx3a,critical,Soft,99.931693989071,33.2585219880302
Q_limit,Willow,Seedling,Depth,LA202,Low,LOB,9324.84,cm,Q <= newx1a,critical,Soft,100,99.9967473328129
Q_limit,Willow,Seedling,Depth,LA202,Low,MC,178.78,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.4015092375748
Q_limit,Willow,Seedling,Depth,LA202,Low,ROB,8962.65,cm,Q <= newx1a,critical,Soft,100,99.9967473328129
Q_limit,Willow,Seedling,Depth,LA202,Medium,LOB,9004.09,cm,Q <= newx2a,critical,Soft,100,99.9967473328129
Q_limit,Willow,Seedling,Depth,LA202,Medium,MC,119.2,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.4015092375748
Q_limit,Willow,Seedling,Depth,LA202,Medium,ROB,8646.64,cm,Q <= newx2a,critical,Soft,100,99.9967473328129
Q_limit,Willow,Seedling,Depth,LA202,High,LOB,8558.63,cm,Q <= newx3a,critical,Soft,100,99.9967473328129
Q_limit,Willow,Seedling,Depth,LA202,High,MC,54.44,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.4015092375748
Q_limit,Willow,Seedling,Depth,LA202,High,ROB,8204.97,cm,Q <= newx3a,critical,Soft,100,99.9967473328129
Hydraulic_limit,Willow,Seedling,Depth,LA202,Low,LOB,33.9,cm,Q <= newx1a,critical,Soft,100,99.9967473328129
Hydraulic_limit,Willow,Seedling,Depth,LA202,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.4015092375748
Hydraulic_limit,Willow,Seedling,Depth,LA202,Low,ROB,33.94,cm,Q <= newx1a,critical,Soft,100,99.9967473328129
Hydraulic_limit,Willow,Seedling,Depth,LA202,Medium,LOB,27.46,cm,Q <= newx2a,critical,Soft,100,99.9967473328129
Hydraulic_limit,Willow,Seedling,Depth,LA202,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.4015092375748
Hydraulic_limit,Willow,Seedling,Depth,LA202,Medium,ROB,27.51,cm,Q <= newx2a,critical,Soft,100,99.9967473328129
Hydraulic_limit,Willow,Seedling,Depth,LA202,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,100,99.9967473328129
Hydraulic_limit,Willow,Seedling,Depth,LA202,High,MC,18.4,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.4015092375748
Hydraulic_limit,Willow,Seedling,Depth,LA202,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,100,99.9967473328129
Hydraulic_limit,Willow,Seedling,Depth,LA202,High,MC,18.4,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.4015092375748
Q_limit,Willow,Seedling,Shear,LA202,Low,LOB,3924.24,pa,Q <= newx1a,critical,Soft,100,99.095758521988
Q_limit,Willow,Seedling,Shear,LA202,Low,MC,59.98,pa,Q <= newx1a,critical,Soft,99.7495446265938,65.0240697371845
Q_limit,Willow,Seedling,Shear,LA202,Low,ROB,8484.47,pa,Q <= newx1a,critical,Soft,100,99.8330297510625
Q_limit,Willow,Seedling,Shear,LA202,Medium,LOB,1929.94,pa,Q <= newx2a,critical,Soft,100,99.095758521988
Q_limit,Willow,Seedling,Shear,LA202,Medium,MC,43.36,pa,Q <= newx2a,critical,Soft,99.7495446265938,65.0240697371845
Q_limit,Willow,Seedling,Shear,LA202,Medium,ROB,4089.36,pa,Q <= newx2a,critical,Soft,100,99.8330297510625
Q_limit,Willow,Seedling,Shear,LA202,High,LOB,46.35,pa,Q <= newx3a,critical,Soft,100,99.095758521988
Q_limit,Willow,Seedling,Shear,LA202,High,MC,0.01,pa,Q <= newx3a,critical,Soft,99.7495446265938,65.0240697371845
Q_limit,Willow,Seedling,Shear,LA202,High,ROB,96.65,pa,Q <= newx3a,critical,Soft,100,99.8330297510625
Hydraulic_limit,Willow,Seedling,Shear,LA202,Low,LOB,42.73,pa,Q <= newx1a,critical,Soft,100,99.095758521988
Hydraulic_limit,Willow,Seedling,Shear,LA202,Low,MC,42.73,pa,Q <= newx1a,critical,Soft,99.7495446265938,65.0240697371845
Hydraulic_limit,Willow,Seedling,Shear,LA202,Low,ROB,42.73,pa,Q <= newx1a,critical,Soft,100,99.8330297510625
Hydraulic_limit,Willow,Seedling,Shear,LA202,Medium,LOB,21.63,pa,Q <= newx2a,critical,Soft,100,99.095758521988
Hydraulic_limit,Willow,Seedling,Shear,LA202,Medium,MC,21.63,pa,Q <= newx2a,critical,Soft,99.7495446265938,65.0240697371845
Hydraulic_limit,Willow,Seedling,Shear,LA202,Medium,ROB,21.63,pa,Q <= newx2a,critical,Soft,100,99.8330297510625
Hydraulic_limit,Willow,Seedling,Shear,LA202,High,LOB,0.53,pa,Q <= newx3a,critical,Soft,100,99.095758521988
Hydraulic_limit,Willow,Seedling,Shear,LA202,High,MC,0.53,pa,Q <= newx3a,critical,Soft,99.7495446265938,65.0240697371845
Hydraulic_limit,Willow,Seedling,Shear,LA202,High,ROB,0.53,pa,Q <= newx3a,critical,Soft,100,99.8330297510625
Q_limit,Willow,Seedling,Depth,LA3,Low,LOB,1470.08,cm,Q <= newx1a,critical,Soft,99.931693989071,99.6335328302542
Q_limit,Willow,Seedling,Depth,LA3,Low,MC,122.93,cm,Q <= newx1a,critical,Soft,54.2577413479053,8.86893919680805
Q_limit,Willow,Seedling,Depth,LA3,Low,ROB,1470.08,cm,Q <= newx1a,critical,Soft,99.931693989071,99.6335328302542
Q_limit,Willow,Seedling,Depth,LA3,Medium,LOB,1082.55,cm,Q <= newx2a,critical,Soft,99.931693989071,99.6335328302542
Q_limit,Willow,Seedling,Depth,LA3,Medium,MC,61.81,cm,Q <= newx2a,critical,Soft,54.2577413479053,8.86893919680805
Q_limit,Willow,Seedling,Depth,LA3,Medium,ROB,1082.55,cm,Q <= newx2a,critical,Soft,99.931693989071,99.6335328302542
Q_limit,Willow,Seedling,Depth,LA3,High,LOB,618.18,cm,Q <= newx3a,critical,Soft,99.931693989071,99.6335328302542
Q_limit,Willow,Seedling,Depth,LA3,High,MC,61.81,cm,Q <= newx3a,critical,Soft,54.2577413479053,8.86893919680805
Q_limit,Willow,Seedling,Depth,LA3,High,ROB,618.18,cm,Q <= newx3a,critical,Soft,99.931693989071,99.6335328302542
Hydraulic_limit,Willow,Seedling,Depth,LA3,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,99.931693989071,99.6335328302542
Hydraulic_limit,Willow,Seedling,Depth,LA3,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,54.2577413479053,8.86893919680805
Hydraulic_limit,Willow,Seedling,Depth,LA3,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.931693989071,99.6335328302542
Hydraulic_limit,Willow,Seedling,Depth,LA3,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,54.2577413479053,8.86893919680805
Hydraulic_limit,Willow,Seedling,Depth,LA3,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,99.931693989071,99.6335328302542
Hydraulic_limit,Willow,Seedling,Depth,LA3,Medium,MC,28.41,cm,Q <= newx2a,critical,Soft,54.2577413479053,8.86893919680805
Hydraulic_limit,Willow,Seedling,Depth,LA3,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.931693989071,99.6335328302542
Hydraulic_limit,Willow,Seedling,Depth,LA3,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,99.931693989071,99.6335328302542
Hydraulic_limit,Willow,Seedling,Depth,LA3,High,MC,28.41,cm,Q <= newx3a,critical,Soft,54.2577413479053,8.86893919680805
Hydraulic_limit,Willow,Seedling,Depth,LA3,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.931693989071,99.6335328302542
Q_limit,Willow,Seedling,Shear,LA3,Medium,LOB,22491.26,pa,Q <= newx2a,critical,Soft,100,55.9404545060283
Q_limit,Willow,Seedling,Shear,LA3,Medium,MC,11998.81,pa,Q <= newx2a,critical,Soft,100,33.3311648885419
Q_limit,Willow,Seedling,Shear,LA3,Medium,ROB,17856.91,pa,Q <= newx2a,critical,Soft,100,39.5188221007893
Q_limit,Willow,Seedling,Shear,LA3,High,LOB,144.29,pa,Q <= newx3a,critical,Soft,100,55.9404545060283
Q_limit,Willow,Seedling,Shear,LA3,High,MC,61.81,pa,Q <= newx3a,critical,Soft,100,33.3311648885419
Q_limit,Willow,Seedling,Shear,LA3,High,ROB,117.02,pa,Q <= newx3a,critical,Soft,100,39.5188221007893
Hydraulic_limit,Willow,Seedling,Shear,LA3,Medium,LOB,21.63,pa,Q <= newx2a,critical,Soft,100,55.9404545060283
Hydraulic_limit,Willow,Seedling,Shear,LA3,Medium,MC,21.63,pa,Q <= newx2a,critical,Soft,100,33.3311648885419
Hydraulic_limit,Willow,Seedling,Shear,LA3,Medium,ROB,21.63,pa,Q <= newx2a,critical,Soft,100,39.5188221007893
Hydraulic_limit,Willow,Seedling,Shear,LA3,High,LOB,0.53,pa,Q <= newx3a,critical,Soft,100,55.9404545060283
Hydraulic_limit,Willow,Seedling,Shear,LA3,High,MC,3.7,pa,Q <= newx3a,critical,Soft,100,33.3311648885419
Hydraulic_limit,Willow,Seedling,Shear,LA3,High,ROB,0.53,pa,Q <= newx3a,critical,Soft,100,39.5188221007893
Q_limit,Willow,Seedling,Depth,LA8,Low,LOB,778.37,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.2605603261341
Q_limit,Willow,Seedling,Depth,LA8,Low,MC,203.22,cm,Q <= newx1a,critical,Soft,99.5901639344262,38.9159944487813
Q_limit,Willow,Seedling,Depth,LA8,Low,ROB,778.37,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.2605603261341
Q_limit,Willow,Seedling,Depth,LA8,Medium,LOB,505.91,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.2605603261341
Q_limit,Willow,Seedling,Depth,LA8,Medium,MC,88.23,cm,Q <= newx2a,critical,Soft,99.5901639344262,38.9159944487813
Q_limit,Willow,Seedling,Depth,LA8,Medium,ROB,505.91,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.2605603261341
Q_limit,Willow,Seedling,Depth,LA8,High,LOB,194.48,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.2605603261341
Q_limit,Willow,Seedling,Depth,LA8,High,MC,46.51,cm,Q <= newx3a,critical,Soft,99.5901639344262,38.9159944487813
Q_limit,Willow,Seedling,Depth,LA8,High,ROB,194.48,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.2605603261341
Hydraulic_limit,Willow,Seedling,Depth,LA8,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.2605603261341
Hydraulic_limit,Willow,Seedling,Depth,LA8,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,99.5901639344262,38.9159944487813
Hydraulic_limit,Willow,Seedling,Depth,LA8,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.2605603261341
Hydraulic_limit,Willow,Seedling,Depth,LA8,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.2605603261341
Hydraulic_limit,Willow,Seedling,Depth,LA8,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.5901639344262,38.9159944487813
Hydraulic_limit,Willow,Seedling,Depth,LA8,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.2605603261341
