Location,Section,Reach,Latitude,Longitude,Date,General Transect,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Distance to Cover (m),Cover Type,Dominant Substrate,Canopy Left,Canopy Upstream,Canopy Right,Canopy Downstream,Comments
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,13,0,NA,NA,0,OV,CO,NV,NV,9,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,20,0,NA,NA,0.8,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,20,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,23,0.2,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,26,0.16,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,29,0,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,35,0.47,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,38,0.51,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03137,-117.35934,9/16/2017,1,8.8,38,0.76,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,1,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,4,0.07,NA,NA,0,OV,SA,17,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,6,0.3,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,8,0.36,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,11,0.36,NA,NA,0.7,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,16,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,16,0.63,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,27,0.82,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,28,0.75,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03146,-117.35934,9/16/2017,2,7,34,0.79,NA,NA,NA,NA,CO,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,1,0,NA,NA,NA,NA,SA,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,8,0.44,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,10,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,11,0.49,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,13,0.46,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,16,0.42,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,18,0.32,NA,NA,NA,NA,GV,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,19,0.47,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,20,0.69,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03157,-117.35932,9/16/2017,3,10.1,20,0.76,NA,NA,NA,NA,SA,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,2,0,NA,NA,0,OV,SA,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,8,0.31,NA,NA,NA,NA,CO,17,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,10,0.16,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,10,0.42,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,12,0.5,NA,NA,NA,NA,SA,NV,2,NV,0,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,16,0.47,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,18,0.07,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,21,0.36,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,26,0.55,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03161,-117.35925,9/16/2017,4,10.8,29,0.53,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,1,0,NA,NA,NA,NA,SA,14,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,8,0.32,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,12,0.49,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,12,0.44,NA,NA,1,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,13,0.53,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,14,0.16,NA,NA,0,OV,SA,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,18,0.42,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,20,0.48,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,22,0.65,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.0317,-117.35972,9/16/2017,5,10,28,0.7,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,2,0,NA,NA,0,OV,SA,13,NV,14,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,8,0.24,NA,NA,NA,NA,SA,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,9,0.32,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,12,0.34,NA,NA,0,OV,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,13,0.47,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,16,0.43,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,18,0.47,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,22,0.64,NA,NA,NA,NA,GV,NV,0,NV,3,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,24,0.46,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,5,34.03177,-117.35919,9/16/2017,6,9.3,28,0.63,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,2,0,NA,NA,0,OV,SA,NV,NV,NV,NV,Bottom
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,6,0.01,NA,NA,0,OV,SA,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,28,-0.06,NA,NA,0.7,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,34,0.35,NA,NA,0,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,38,0.02,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,40,0.87,NA,NA,NA,NA,CO,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,43,0.44,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,44,0.88,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,44,0.72,NA,NA,0.5,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.0301,-117.35828,9/16/2017,1,6.9,44,0.67,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,1,0,NA,NA,NA,NA,SA,NV,NV,0,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,5,0,NA,NA,NA,OV,CO,11,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,10,0.37,NA,NA,0.6,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,10,-0.12,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,25,0.73,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,30,0.3,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,32,0.84,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,38,0.95,NA,NA,NA,NA,CO,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,38,1.02,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03319,-117.35825,9/16/2017,2,6.7,40,1.06,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,1,0,NA,NA,NA,NA,SA,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,2,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,7,0.19,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,18,0.42,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,20,0.84,NA,NA,NA,NA,BO,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,26,0.61,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,38,0.85,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,40,0.98,NA,NA,1.5,OV,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,45,1.14,NA,NA,0.5,OV,CO,NV,NV,6,NV,
Middle Channel to Riverside Drive,4M,6,34.03326,-117.35819,9/16/2017,3,5.4,45,0.8,NA,NA,1,OV,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,1,0,NA,NA,NA,OV,SA,NV,NV,17,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,2,0,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,6,0.2,NA,NA,NA,OV,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,8,0.43,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,8,0.31,NA,NA,NA,OV,SA,12,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,14,0.99,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,32,1.07,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,36,0.92,NA,NA,NA,OV,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,42,1.06,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03331,-117.35812,9/16/2017,4,8.9,DRY,DRY,NA,NA,NA,NA,BAR,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,1,0,NA,NA,NA,NA,SA,0,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,10,0.76,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,11,0.09,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,12,0.57,NA,NA,NA,NA,CO,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,12,0.53,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,14,0.64,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,14,0.66,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,18,0.51,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,20,0.63,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03334,-117.35803,9/16/2017,5,13.7,26,0.72,NA,NA,NA,NA,SA,NV,NV,15,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,1,0,NA,NA,NA,NA,SA,NV,NV,11,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,6,0.17,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,8,0.23,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,13,-0.14,NA,NA,NA,NA,CO,0,NV,NV,NV,Top
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,14,0.34,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,22,0.46,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,30,0.62,NA,NA,NA,NA,GV,NV,0,NV,0,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,34,-0.05,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,39,0.14,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Middle Channel to Riverside Drive,4M,6,34.03339,-117.35792,9/16/2017,6,17.3,40,0.56,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,1,0,NA,NA,NA,NA,SA,3,NV,NV,NV,Bottom Reach
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,5,0.04,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,12,0.08,NA,NA,0,OV,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,12,0.27,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,16,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,16,0.08,NA,NA,0,OV,SA,NV,NV,15,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,20,0.54,NA,NA,NA,NA,CO,NV,NV,NV,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,20,0.57,NA,NA,NA,NA,SA,NV,0,NV,0,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,21,0.23,NA,NA,0.5,OV,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02848,-117.36198,9/17/2017,1,4.6,22,0.58,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,6,0.01,NA,NA,0,OV,SA,NV,NV,17,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,7,0.03,NA,NA,0.5,OV,SA,NV,NV,,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,13,0.4,NA,NA,NA,NA,SA,8,NV,,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,14,0.21,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,14,0.02,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,15,0.66,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,16,0.58,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,20,0.56,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,22,0.61,NA,NA,NA,NA,GV,NV,0,,0,
North Channel,4N,1,34.02855,-117.36192,9/17/2017,2,4.1,22,0.77,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,1,0,NA,NA,NA,NA,SA,17,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,7,0.11,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,12,0.55,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,12,0.38,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,13,0.36,NA,NA,0,OV,GV,NV,NV,17,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,14,0.63,NA,NA,0,OV,GV,NV,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,14,0.55,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,15,0.5,NA,NA,NA,NA,GV,NV,2,,0,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,20,0.54,NA,NA,0.4,OV,GV,NV,NV,,NV,
North Channel,4N,1,34.02866,-117.36189,9/17/2017,3,4.3,20,0.51,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,6,0.06,NA,NA,0,OV,SA,NV,NV,17,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,9,0.24,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,9,0.08,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,12,0.06,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,14,0.55,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,14,0.56,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,15,0.67,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,15,0.55,NA,NA,NA,NA,SA,NV,8,,6,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,15,0.64,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02872,-117.36183,9/17/2017,4,5.3,16,0.49,NA,NA,NA,NA,SA,4,NV,,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,1,0,NA,NA,NA,NA,SA,15,NV,NV,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,5,0.04,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,9,0.21,NA,NA,NA,OV,SA,NV,NV,17,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,9,0.3,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,10,0.48,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,11,0.56,NA,NA,NA,NA,GV,NV,NV,NV,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,14,0.56,NA,NA,NA,NA,GV,NV,2,NV,3,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,16,0.14,NA,NA,0,OV,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,18,0.43,NA,NA,0,OV,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02879,-117.36178,9/17/2017,5,5.8,18,0.59,NA,NA,NA,NA,SA,NV,NV,NV,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,2,0,NA,NA,NA,OV,SA,NV,NV,16,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,17,0.3,NA,NA,NA,OV,GV,NV,NV,,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,17,0.42,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,19,0.03,NA,NA,NA,OV,SA,NV,NV,,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,20,0.64,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,20,0.64,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,20,0.65,NA,NA,NA,NA,GV,NV,0,,0,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,20,0.08,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,20,0.09,NA,NA,NA,OV,SA,15,NV,,NV,Top
North Channel,4N,1,34.02885,-117.36169,9/17/2017,6,4.2,20,0.61,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,5,0,NA,NA,NA,NA,SA,NV,NV,17,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,9,0.07,NA,NA,0,OV,SA,17,NV,,NV,Bottom  
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,9,0.26,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,12,0.35,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,15,0.39,NA,NA,NA,NA,GV,NV,NV,,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,17,0.1,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,19,0.49,NA,NA,NA,NA,GV,NV,0,,0,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,20,0.26,NA,NA,0,OV,SA,NV,NV,,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,22,0.6,NA,NA,NA,NA,SA,NV,NV,,NV,
North Channel,4N,2,34.0294,-117.36143,9/17/2017,1,5.2,26,0.62,NA,NA,NA,NA,CO,NV,NV,,NV,
