Section,Segment,Reach,Sampled Post storm (Y/N),Latitude,Longitude,Date,Transect #,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Substrate,Available cover type,Distance (m) TO COVER,Line Order#,Transect DS to US order,Notes,
SAR Riverside Drive to Mission Boulevard below HWY 94,6,16,Y,34.00311,-117.38403,9/19/2015,4,10.7,0,0.00,NV,NV,SA,OV,5,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 95,6,16,Y,34.00311,-117.38403,9/19/2015,4,10.7,0,0.00,NV,NV,SA,UB,5,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 96,6,16,Y,34.00311,-117.38403,9/19/2015,4,10.7,0,0.00,NV,NV,GV,UB,4,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 97,6,16,Y,34.00311,-117.38403,9/19/2015,4,10.7,5,0.00,NV,NV,GV,UB,3,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 98,6,16,Y,34.00311,-117.38403,9/19/2015,4,10.7,0,0.00,NV,NV,GV,UB,2,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 99,6,16,Y,34.00311,-117.38403,9/19/2015,4,10.7,14,0.66,NV,NV,GV,UB,1,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 100,6,16,Y,34.00311,-117.38403,9/19/2015,4,10.7,12,0.07,NV,NV,SA,UB,0,11,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 101,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,40,0.73,NV,NV,SA,OV,0,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 102,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,33,0.85,NV,NV,GV,OV,0,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 103,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,25,0.63,NV,NV,GV,OV,1,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 104,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,11,0.29,NV,NV,GV,OV,2,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 105,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,6,0.85,NV,NV,GV,OV,3,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 106,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,4,0.12,NV,NV,GV,OV,4,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 107,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,2,0.00,NV,NV,GV,UB,4,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 108,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,1,0.00,NV,NV,SA,UB,3,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 109,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,0,0.00,NV,NV,SA,UB,2,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 110,6,16,Y,34.00311,-117.38403,9/19/2015,5,10.4,8,0.30,NV,NV,GV,UB,1,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 111,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,28,0.64,NV,NV,SA,UB,1,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 112,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,18,0.66,NV,NV,SA,UB,2,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 113,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,12,0.56,NV,NV,GV,UB,3,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 114,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,8,0.41,NV,NV,GV,UB,4,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 115,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,6,0.35,NV,NV,GV,UB,5,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 116,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,8,0.47,NV,NV,GV,UB,4,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 117,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,11,0.52,NV,NV,CO,UB,3,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 118,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,6,0.45,NV,NV,SA,UB,2,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 119,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,16,0.31,NV,NV,SA,UB,1,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 120,6,16,Y,34.00311,-117.38403,9/19/2015,6,10.3,19,0.00,NV,NV,SA,UB,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 121,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,20,0.01,NV,NV,GV,UB,0,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 122,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,30,0.56,NV,NV,GV,UB,0.8,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 123,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,22,0.62,NV,NV,GV,UB,1.6,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 124,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,15,0.65,NV,NV,GV,UB,2.4,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 125,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,16,0.80,NV,NV,GV,UB,3.2,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 126,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,14,0.62,NV,NV,SA,UB,4,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 127,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,5,0.19,NV,NV,SA,UB,4.8,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 128,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,0,0.00,NV,NV,SA,UB,5.6,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 129,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,4,0.00,NV,NV,SA,UB,6.4,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 130,6,17,Y,34.00222,-117.38422,9/19/2015,1,8.4,10,0.58,NV,NV,SA,UB,7.2,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 131,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,27,0.76,NV,NV,GV,UB,0.9,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 132,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,10,0.51,NV,NV,GV,UB,1.8,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 133,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,10,0.51,NV,NV,GV,UB,2.7,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 134,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,18,0.61,NV,NV,GV,UB,3.6,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 135,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,14,0.62,NV,NV,GV,UB,4.5,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 136,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,4,0.21,NV,NV,GV,UB,3.6,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 137,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,5,0.42,NV,NV,SA,UB,2.7,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 138,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,0,0.00,NV,NV,SA,UB,1.8,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 139,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,14,0.48,NV,NV,GV,UB,0.9,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 140,6,17,Y,34.00222,-117.38422,9/19/2015,2,9.1,9,0.00,NV,NV,SA,UB,NV,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 141,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,1,0.00,NV,NV,SA,NC,NV,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 142,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,17,0.68,NV,NV,SA,NC,NV,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 143,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,16,0.87,NV,NV,GV,NC,NV,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 144,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,15,0.73,NV,NV,SA,NC,NV,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 145,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,8,0.35,NV,NV,GV,NC,NV,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 146,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,4,0.11,NV,NV,SA,OV,4,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 147,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,1,0.00,NV,NV,SA,OV,3,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 148,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,6,0.04,NV,NV,SA,OV,2,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 149,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,22,0.70,NV,NV,GV,OV,0,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 150,6,17,Y,34.00222,-117.38422,9/19/2015,3,9.5,10,0.80,NV,NV,GV,OV,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 151,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,2,0.00,NV,NV,SA,UB,0,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 152,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,8,0.49,NV,NV,SA,UB,1,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 153,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,4,0.20,NV,NV,SA,UB,2,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 154,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,0,0.00,NV,NV,SA,UB,3,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 155,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,13,0.21,NV,NV,SA,UB,4,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 156,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,16,0.62,NV,NV,GV,UB,5,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 157,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,18,0.75,NV,NV,GV,UB,4,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 158,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,20,0.62,NV,NV,GV,UB,3,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 159,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,15,0.84,NV,NV,GV,UB,2,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 160,6,17,Y,34.00222,-117.38422,9/19/2015,5,9.9,18,0.54,NV,NV,SA,UB,1,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 161,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,4,0.15,NV,NV,GV,UB,10,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 162,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,11,0.48,NV,NV,GV,UB,9,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 163,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,16,0.44,NV,NV,GV,UB,8,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 164,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,13,0.65,NV,NV,GV,UB,7,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 165,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,10,0.53,NV,NV,GV,UB,6,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 166,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,8,0.52,NV,NV,GV,UB,5,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 167,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,4,0.38,NV,NV,GV,UB,6,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 168,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,12,0.73,NV,NV,GV,UB,4,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 169,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,20,0.80,NV,NV,GV,UB,2,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 170,6,17,Y,34.00222,-117.38422,9/19/2015,4,10.7,15,0.06,NV,NV,GV,UB,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 171,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,6,0.38,NV,NV,SA,UB,0.9,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 172,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,4,0.38,NV,NV,GV,UB,1.8,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 173,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,4,0.33,NV,NV,GV,UB,2.7,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 174,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,2,0.12,NV,NV,GV,UB,3.5,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 175,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,2,0.00,NV,NV,SA,UB,4.6,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 176,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,16,0.52,NV,NV,GV,UB,3.5,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 177,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,24,0.77,NV,NV,GV,UB,2.7,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 178,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,20,0.89,NV,NV,GV,UB,1.8,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 179,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,18,0.80,NV,NV,GV,UB,0.9,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 180,6,17,Y,34.00222,-117.38422,9/19/2015,6,9.9,14,0.25,NV,NV,SA,UB,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 181,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,18,0.11,NV,NV,SA,UB,0,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 182,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,22,0.56,NV,NV,SA,UB,1,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 183,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,11,0.60,NV,NV,GV,UB,2,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 184,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,6,0.17,NV,NV,GV,UB,3,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 185,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,0,0.00,NV,NV,GV,UB,0,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 186,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,1,0.00,NV,NV,SA,UB,5,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 187,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,8,0.09,NV,NV,GV,OV,4,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 188,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,18,0.70,NV,NV,SA,OV,3,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 189,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,16,0.66,NV,NV,SA,OV,2,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 190,6,18,Y,34.00136,-117.38403,9/19/2015,1,10.9,24,0.76,NV,NV,SA,OV,1,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 191,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,12,0.66,NV,NV,SA,OV,1,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 192,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,22,0.55,NV,NV,GV,OV,2,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 193,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,0,0.00,NV,NV,SA,OV,3,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 194,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,0,0.00,NV,NV,SA,OV,4,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 195,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,0,0.00,NV,NV,SA,OV,5,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 196,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,2,0.04,NV,NV,GV,OV,4,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 197,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,10,0.42,NV,NV,GV,OV,3,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 198,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,20,0.88,NV,NV,SA,UB,1,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 199,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,26,0.83,NV,NV,SA,UB,0,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 200,6,18,Y,34.00136,-117.38403,9/19/2015,2,11,22,0.02,NV,NV,SA,UB,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 201,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,19,0.25,NV,NV,SA,UB,0,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 202,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,22,0.83,NV,NV,SA,UB,1.2,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 203,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,12,0.46,NV,NV,SA,UB,2.4,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 204,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,1,0.00,NV,NV,GV,UB,3.6,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 205,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,0,0.00,NV,NV,SA,UB,4.8,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 206,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,1,0.00,NV,NV,SA,UB,6,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 207,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,6,0.31,NV,NV,GV,UB,4.8,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 208,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,10,0.63,NV,NV,GV,UB,3.6,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 209,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,16,0.72,NV,NV,SA,UB,2.4,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 210,6,18,Y,34.00136,-117.38403,9/19/2015,3,11.9,24,0.78,NV,NV,SA,UB,1.2,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 211,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,10,0.04,NV,NV,SA,UB,1,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 212,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,14,0.50,NV,NV,SA,UB,2,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 213,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,12,0.50,NV,NV,SA,UB,3,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 214,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,12,0.59,NV,NV,SA,UB,4,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 215,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,12,0.70,NV,NV,GV,UB,5,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 216,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,18,0.74,NV,NV,GV,UB,4,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 217,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,14,0.62,NV,NV,GV,OV,3,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 218,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,16,0.65,NV,NV,SA,OV,2,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 219,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,16,0.57,NV,NV,SA,OV,0,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 220,6,18,Y,34.00136,-117.38403,9/19/2015,4,10.5,10,0.58,NV,NV,SA,OV,0,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 221,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,20,0.26,NV,NV,SA,OV,0,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 222,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,24,0.62,NV,NV,SA,OV,0,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 223,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,24,0.82,NV,NV,SA,OV,0,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 224,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,26,0.81,NV,NV,SA,OV,1,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 225,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,16,0.75,NV,NV,SA,OV,2,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 226,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,17,0.63,NV,NV,SA,OV,3,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 227,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,23,0.62,NV,NV,SA,OV,4.2,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 228,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,18,0.61,NV,NV,SA,OV,5,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 229,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,12,0.34,NV,NV,SA,OV,6,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 230,6,18,Y,34.00136,-117.38403,9/19/2015,5,7.3,4,0.00,NV,NV,SA,OV,7,10,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 231,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,38,0.85,NV,NV,GV,OV,0.7,1,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 232,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,50,0.80,NV,NV,SA,OV,1.4,2,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 233,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,25,0.59,NV,NV,GV,OV,2.1,3,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 234,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,12,0.67,NV,NV,GV,OV,2.8,4,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 235,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,12,0.48,NV,NV,GV,OV,3.5,5,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 236,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,8,0.42,NV,NV,GV,OV,4.2,6,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 237,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,5,0.20,NV,NV,GV,OV,4.9,7,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 238,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,5,0.29,NV,NV,GV,OV,5.7,8,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 239,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,4,0.13,NV,NV,GV,OV,6.4,9,NV,,
SAR Riverside Drive to Mission Boulevard below HWY 240,6,18,Y,34.00136,-117.38403,9/19/2015,6,7.4,1,0.00,NV,NV,SA,OV,7.1,10,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,16,0.15,NV,NV,SA,UB,0,1,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,20,0.70,NV,NV,SA,UB,1,2,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,14,0.56,NV,NV,SA,UB,2,3,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,16,0.66,NV,NV,SA,UB,3,4,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,24,0.65,NV,NV,SA,UB,4,5,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,13,0.46,NV,NV,SA,UB,5,6,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,16,0.73,NV,NV,SA,UB,4,7,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,17,0.66,NV,NV,SA,UB,3,8,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,19,0.67,NV,NV,SA,UB,2,9,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,1,10,29,0.56,NV,NV,SA,UB,1,10,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,23,0.61,NV,NV,SA,UB,1,1,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,14,0.56,NV,NV,SA,UB,2,2,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,16,0.63,NV,NV,SA,UB,3,3,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,16,0.82,NV,NV,SA,UB,4,4,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,18,0.63,NV,NV,SA,UB,5,5,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,26,0.67,NV,NV,SA,UB,4,6,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,12,0.73,NV,NV,SA,UB,3,7,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,15,0.58,NV,NV,SA,UB,2,8,NV,,
SAR Southside channel to Riverside Drive,4,12,Y,34.02511,-117.36281,9/22/2015,2,10,20,0.44,NV,NV,SA,UB,1,9,NV,,
