Location,Section,Reach,Latitude,Longitude,Date,General Transect,Channel width (m),Depth (cm),Vel (0.6) m/s,Vel (0.2)  m/s,Vel (0.8)  m/s,Distance to Cover (m),Cover Type,Dominant Substrate,"Canopy
Left Bank","Canopy
Upstream","Canopy
Right Bank","Canopy
Downstream",Comments
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,12,0.48,NA,NA,7.5,OV,FN/GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,6,0.3,NA,NA,8,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,2,0.08,NA,NA,8.5,OV,SA,17,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,3,9,6,0.1,NA,NA,NV,NV,SA,NV,NV,17,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,17,0.37,NA,NA,0.4,OV,SA,NV,NV,17,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,31,0.55,NA,NA,1.2,OV,SA,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,12,0.62,NA,NA,2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,14,0.71,NA,NA,2.2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,16,0.82,NA,NA,3.6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,20,0.97,NA,NA,4.4,OV,GV,NV,0,NV,1,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,0,0.93,NA,NA,5.2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,18,0.78,NA,NA,6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,12,0.67,NA,NA,6.8,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,4,8,5,0.26,NA,NA,7.6,OV,SA,13,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,25,1.08,NA,NA,0.5,OV,GV,NV,NV,17,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,31,0.86,NA,NA,1,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,25,0.93,NA,NA,1.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,26,0.89,NA,NA,2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,22,1,NA,NA,2.5,OV,GV,NV,4,NV,1,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,21,1.12,NA,NA,3,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,20,0.99,NA,NA,3.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,16,0.82,NA,NA,4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,8,0.72,NA,NA,4.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,NV,NV,9/10/2016,5,5.5,4,0.23,NA,NA,5,OV,GV,0,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,32,0.44,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,5,0.13,NA,NA,0,OV,FN/GV,17,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,12,0.35,NA,NA,0.6,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,32,0.96,NA,NA,1.2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,20,0.63,NA,NA,1.2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,20,0.86,NA,NA,1.8,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,28,0.76,NA,NA,1.8,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,18,0.98,NA,NA,2.4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,20,0.92,NA,NA,2.4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Market Street,6,17,34.01945,-17.36771,9/10/2016,6,6,21,0.78,NA,NA,3,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,6,0.1,NA,NA,0,AM,GV,17,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,20,0.01,NA,NA,0,AM,GV,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,12,0.78,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,24,0.77,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,14,0.73,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,20,0.68,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,7,0.3,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,2,0.08,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,1,0,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00267,-117.38415,9/11/2016,1,8.8,2,0,NA,NA,NA,NC,GV,NV,4,NV,5,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,30,0.87,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,30,0.87,NA,NA,0,OV,GV,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,20,0.67,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,16,0.36,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,6,0.31,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,2,0,NA,NA,0.7,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,14,0.79,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,8,0.76,NA,NA,NA,NC,GV,NV,0,NV,1,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,6,0.03,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,2,8,2,0,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,17,0.34,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,16,0.16,NA,NA,0,OV,SA,NV,NV,16,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,26,0.62,NA,NA,NA,NC,GV,NV,1,NV,4,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,23,0.61,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,28,0.57,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,20,0.43,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,6,0.25,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,5,0.16,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,6,0.11,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,3,7.2,4,0,NA,NA,NA,NC,SA,17,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,24,0.65,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,6,0.35,NA,NA,0,WD,GV,NV,3,NV,6,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,18,0.38,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,18,0.35,NA,NA,0,WD,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,17,0.69,NA,NA,0.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,22,0.55,NA,NA,0.5,WD,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,11,0.38,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,5,0.34,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,4,0.07,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,4,9,2,0,NA,NA,NA,NC,SA,17,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,28,0.68,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,28,0.68,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,14,0.29,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,6,0.2,NA,NA,0,OV,GV,17,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,10,0,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,16,0.67,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,15,0.54,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,5,0.16,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,0,0,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,NV,NV,9/11/2016,5,10,0,0,NA,NA,NA,NC,SA,NV,16,NV,17,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,20,0.7,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,21,0.64,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,14,0.26,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,20,0.12,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,17,0.63,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,14,0.46,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,8,0.25,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,6,0.17,NA,NA,NA,NC,GV,NV,16,NV,17,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,9,0.04,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,18,34.00222,-117.38421,9/11/2016,6,8.2,1,0,NA,NA,NA,NC,SA,1,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,8,0.44,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,16,0.44,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,15,0,NA,NA,0,OV,SA,16,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,6,0,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,12,0.48,NA,NA,0.5,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,16,0.89,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,20,0.75,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,10,0.61,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,7,0.59,NA,NA,NA,NC,GV,NV,0,NV,6,
Riverside Drive to Mission Inn Ave,7,19,34.00177,-117.38418,9/11/2016,1,7.9,5,0.3,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,10,0.15,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,12,0.07,NA,NA,0,OV,SA,16,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,4,0,NA,NA,0,OV,SA,NV,NV,15,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,7,0.32,NA,NA,0.2,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,18,0.42,NA,NA,0.7,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,12,0.57,NA,NA,1,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,22,0.67,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,20,0.59,NA,NA,NA,NC,SA,NV,1,NV,2,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,26,0.56,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,2,6.8,17,0.5,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,6,0.12,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,15,0.03,NA,NA,0,OV,SA,14,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,4,0,NA,NA,0,OV,SA,NV,NV,15,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,16,0.55,NA,NA,0.2,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,19,0.64,NA,NA,1,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,20,0.69,NA,NA,NA,NC,SA,NV,3,NV,0,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,17,0.59,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,14,0.57,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,13,0.5,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,3,7.6,6,0.23,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,30,0.57,NA,NA,0,NA,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,27,0.29,NA,NA,0,NA,SA,NV,NV,15,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,12,0.1,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,12,0.06,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,12,0,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,11,0,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,20,0.39,NA,NA,0.2,OV,SA,NV,5,NV,5,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,24,0.66,NA,NA,0.8,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,31,0.76,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,4,6,27,0.74,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,14,0.08,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,2,0,NA,NA,0,OV,GV,9,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,24,0.68,NA,NA,NA,NA,GV,NV,0,NV,0,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,16,0.62,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,23,0.62,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,16,0.48,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,25,0.44,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,16,0.41,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,8,0.07,NA,NA,NA,NA,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,NV,NV,9/11/2016,5,6.9,4,0,NA,NA,NA,NA,SA,NV,NV,1,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,22,0.91,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,13,0.84,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,25,0.47,NA,NA,0,OV,SA,17,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,22,0.07,NA,NA,0.4,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,12,0.37,NA,NA,0.8,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,6,0.17,NA,NA,1.2,OV,GV,NV,2,NV,1,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,6,0.22,NA,NA,2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,5,0.3,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,6,0.11,NA,NA,NA,NA,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,19,34.00137,-117.38409,9/11/2016,6,7,2,0,NA,NA,NA,NA,GV,NV,NV,0,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,32,0.91,NA,NA,0,OV,GV,NV,11,NV,8,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,27,0.9,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,28,0.82,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,30,0.74,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,22,0.43,NA,NA,0,OV/UB,SA,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,28,0.72,NA,NA,0.2,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,16,0.36,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,9,0.14,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,4,0.03,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,34.00091,-117.38417,9/11/2016,1,4.3,1,0,NA,NA,NA,NC,GV,0,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,25,0.86,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,28,0.83,NA,NA,0,OV,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,26,0.68,NA,NA,0,OV/UB,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,30,0.27,NA,NA,0,OV/UB,SA,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,22,0.78,NA,NA,0.4,OV,GV,NV,15,NV,2,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,12,0.63,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,9,0.32,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,10,0.09,NA,NA,NA,NC,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,1,0,NA,NA,NA,NC,GV,0,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,2,5,6,-1.04,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,16,0.58,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,23,0.41,NA,NA,0,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,23,0.02,NA,NA,0,OV,SA,NV,NV,17,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,18,0.84,NA,NA,NA,NC,GV,NV,0,NV,0,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,20,0.82,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,20,0.67,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,17,0.66,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,14,0.53,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,6,0.31,NA,NA,NA,NC,GV,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,3,6,2,0,NA,NA,NA,NC,GV,3,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,4,7.2,13,0.29,NA,NA,0,OV,SA,NV,NV,4,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,4,7.2,14,0.62,NA,NA,0.4,OV,SA,NV,NV,NV,NV,
Riverside Drive to Mission Inn Ave,7,20,NV,NV,9/11/2016,4,7.2,22,0.76,NA,NA,NA,NC,GV,NV,NV,NV,NV,
