yyyymmdd,Hr:Min:Sec,LA20,LA_20_2,F300,LA14,LA13,GLEN,LA11,F57C
20160803,9:00:00,23.5306,28.6244,27.1762,27.4427,27.4739,27.487,27.4879,27.4831
20160803,10:00:00,23.7111,29.0104,28.2048,28.6429,28.7134,28.7536,28.8259,28.8682
20160803,11:00:00,23.7775,29.281,28.9435,29.5438,29.6567,29.727,29.8828,29.9823
20160803,12:00:00,23.882,29.3511,29.1505,29.7898,29.9155,29.9952,30.1777,30.2961
20160803,13:00:00,24.3542,29.4331,29.401,29.9993,30.1151,30.1878,30.3504,30.4557
20160803,14:00:00,24.3377,29.405,29.2917,29.843,29.9476,30.012,30.1497,30.2368
20160803,15:00:00,24.517,29.4142,29.3313,29.8714,29.9749,30.0385,30.1748,30.2612
20160803,16:00:00,24.856,29.2953,29.0474,29.4464,29.5134,29.551,29.6148,29.6519
20160803,17:00:00,24.7633,28.7694,27.7168,27.7772,27.7597,27.7379,27.641,27.5715
20160803,18:00:00,24.7546,28.3981,26.6249,26.518,26.4694,26.427,26.2773,26.1728
20160803,19:00:00,24.5631,27.0127,23.2287,23.1435,23.1568,23.1655,23.1802,23.1915
20160803,20:00:00,24.5026,27.0161,21.7053,20.8946,20.7929,20.7337,20.6044,20.5393
20160803,21:00:00,24.4008,26.9894,21.571,20.7518,20.6486,20.5884,20.4565,20.3896
20160803,22:00:00,24.3056,27.0321,21.5659,20.7389,20.6364,20.5776,20.4527,20.3928
20160803,23:00:00,24.2275,27.2695,21.9181,21.1125,21.0273,20.985,20.9266,20.8599
20160804,0:00:00,24.1718,26.8971,20.8923,19.9092,19.7829,19.7104,19.5584,19.4847
20160804,1:00:00,23.9719,26.8819,20.722,19.7046,19.5706,19.4927,19.3241,19.2365
20160804,2:00:00,23.8891,26.648,20.8281,19.8895,19.7709,19.705,19.5801,19.5343
20160804,3:00:00,23.8701,26.8581,20.5903,19.5527,19.4145,19.3336,19.156,19.0612
20160804,4:00:00,23.7689,26.8397,20.4759,19.4191,19.2772,19.1936,19.0084,18.9075
20160804,5:00:00,23.6626,26.7314,20.2974,19.2786,19.1445,19.0658,18.8911,18.7951
20160804,6:00:00,23.5511,26.5754,20.0185,19.0127,18.8755,18.7921,18.5938,18.4721
20160804,7:00:00,23.8269,27.8778,24.3391,24.0796,24.0336,23.9987,23.8862,23.8094
20160804,8:00:00,23.8617,28.3345,26.0359,26.0869,26.0831,26.0731,26.014,25.9681
20160804,9:00:00,24.0113,28.8495,27.702,28.0284,28.0749,28.0984,28.1256,28.1374
20160804,10:00:00,24.2807,29.2183,28.7259,29.2176,29.3021,29.3521,29.4501,29.5095
20160804,11:00:00,24.4476,29.5159,29.5483,30.1879,30.3096,30.3859,30.5568,30.6667
20160804,12:00:00,24.6572,29.5833,29.7864,30.4385,30.5653,30.6456,30.829,30.949
20160804,13:00:00,24.9295,29.6523,29.9639,30.6128,30.7404,30.8212,31.0046,31.1239
20160804,14:00:00,25.117,29.6681,30.0652,30.7359,30.8731,30.9614,31.1685,31.3058
20160804,15:00:00,25.2781,29.544,29.7341,30.2248,30.3128,30.3652,30.4695,30.5348
20160804,16:00:00,25.7008,29.4017,29.3825,29.6832,29.7209,29.7368,29.7376,29.7309
20160804,17:00:00,25.8161,29.0331,28.4348,28.4617,28.4309,28.3985,28.267,28.1718
20160804,18:00:00,26.2778,28.5258,27.1371,26.8015,26.6856,26.5942,26.3051,26.1064
20160804,19:00:00,26.0397,27.2288,24.1643,24.0097,23.9972,23.9871,23.9475,23.9226
20160804,20:00:00,25.9061,27.2099,22.9961,22.3925,22.3283,22.2949,22.2396,22.2336
20160804,21:00:00,25.9128,27.2681,23.1139,22.5532,22.5027,22.4803,22.4397,22.3043
20160804,22:00:00,25.7156,27.2664,22.9974,22.439,22.392,22.3728,22.3669,22.2445
20160804,23:00:00,25.5236,27.3232,22.9657,22.4109,22.2818,22.1799,21.9859,21.9061
20160805,0:00:00,25.2562,26.8239,21.5931,20.8259,20.7349,20.6842,20.5838,20.5434
20160805,1:00:00,25.0821,27.0506,21.8886,21.1582,21.0551,20.9365,20.7214,20.6359
20160805,2:00:00,24.8856,26.9966,21.791,20.8185,20.6785,20.6013,20.4462,20.3756
20160805,3:00:00,24.7017,26.7372,21.3072,20.559,20.4654,20.4107,20.2908,20.2315
20160805,4:00:00,24.4779,26.9672,21.2733,20.409,20.3129,20.2633,20.1851,20.1744
20160805,5:00:00,24.378,26.9597,21.19,20.3093,20.21,20.1581,20.0736,20.0579
20160805,6:00:00,24.2583,26.7357,20.746,19.8482,19.7373,19.6742,19.543,19.4802
20160805,7:00:00,24.3986,27.8832,24.4201,24.0278,24.048,24.2416,24.6157,24.8042
20160805,8:00:00,24.4227,28.2837,26.0318,25.9683,25.9329,25.9003,25.7791,25.6921
20160805,9:00:00,24.4379,28.5812,27.0809,27.0976,27.0604,27.0242,26.8869,26.7889
20160805,10:00:00,24.6706,29.2609,28.8424,29.1906,29.2289,29.2446,29.243,29.233
20160805,11:00:00,24.8917,29.3325,29.1147,29.4562,29.4933,29.5086,29.5078,29.5007
20160805,12:00:00,25.2742,29.403,29.3334,29.6273,29.6536,29.6611,29.6386,29.6174
20160805,13:00:00,25.3863,29.531,29.6603,30.0177,30.0615,30.0812,30.0916,30.0921
20160805,14:00:00,25.4742,29.5091,29.6329,29.9701,30.0111,30.0292,30.036,30.0348
20160805,15:00:00,25.6251,29.3489,29.2444,29.4328,29.4366,29.4282,29.3622,29.3121
20160805,16:00:00,25.7749,29.18,28.8302,28.8768,28.8449,28.8113,28.6764,28.5806
20160805,17:00:00,25.6182,28.902,28.0968,28.0354,27.9808,27.9318,27.7566,27.6339
20160805,18:00:00,25.3149,28.3795,26.6179,26.3331,26.2332,26.1536,25.8995,25.725
20160805,19:00:00,24.7591,27.0208,23.3288,23.2001,23.1956,23.1906,23.1637,23.1448
20160805,20:00:00,24.4934,26.9166,21.5415,20.7427,20.6438,20.5865,20.4622,20.4009
20160805,21:00:00,24.2954,26.9024,21.4004,20.5993,20.5014,20.4451,20.3249,20.2666
20160805,22:00:00,24.1986,26.9292,21.3565,20.5476,20.4502,20.395,20.2806,20.2282
20160805,23:00:00,24.0213,27.1521,21.6265,20.8361,20.7555,20.716,20.6636,20.5685
20160806,0:00:00,23.8803,26.8079,20.8116,19.8835,19.7798,19.7264,19.6429,19.6217
20160806,1:00:00,23.6859,26.6009,20.7126,19.8617,19.7543,19.6254,19.3964,19.3049
20160806,2:00:00,23.5852,26.5872,20.6099,19.7366,19.6485,19.5959,19.3264,19.2236
20160806,3:00:00,23.4761,26.8076,20.4393,19.518,19.4221,19.3749,19.3121,19.2934
20160806,4:00:00,23.3756,26.7943,20.3399,19.3988,19.2983,19.2478,19.1745,19.17
20160806,5:00:00,23.2751,26.7811,20.2399,19.2794,19.1744,19.1206,19.0369,19.0237
20160806,6:00:00,23.1704,26.7393,20.0393,19.0087,18.8819,18.8108,18.6686,18.6035
20160806,7:00:00,23.2027,27.6376,23.342,22.8949,23.1662,23.321,23.6374,23.8075
20160806,8:00:00,23.3035,27.7886,24.5338,24.3261,24.2595,24.2057,24.0311,23.9097
20160806,9:00:00,23.3602,28.3112,26.2187,26.2512,26.2237,26.195,26.0802,25.9966
20160806,10:00:00,23.6151,28.9253,27.9631,28.2789,28.3127,28.326,28.3213,28.3103
20160806,11:00:00,23.7568,29.138,28.5436,28.9653,29.0269,29.0599,29.109,29.1343
20160806,12:00:00,23.9848,29.3584,29.1293,29.6541,29.7437,29.7967,29.9008,29.9636
20160806,13:00:00,24.4392,29.3679,29.1797,29.6018,29.6654,29.6995,29.7504,29.7772
20160806,14:00:00,24.6263,29.3997,29.2781,29.682,29.7423,29.774,29.8183,29.8407
20160806,15:00:00,24.7746,29.2618,28.9207,29.1867,29.2119,29.2187,29.1932,29.168
20160806,16:00:00,24.8113,29.0033,28.2407,28.3033,28.2773,28.2476,28.1222,28.0303
20160806,17:00:00,24.635,28.5293,27.084,26.9283,26.8531,26.7903,26.5816,26.4385
20160806,18:00:00,24.2135,27.8812,25.3165,24.935,24.8167,24.7257,24.4491,24.6076
20160806,19:00:00,23.7423,26.6147,22.153,21.9311,21.8976,21.871,21.7827,21.7204
20160806,20:00:00,23.6017,26.9022,20.9024,19.9899,19.8775,19.813,19.6763,19.6085
20160806,21:00:00,23.4278,27.2021,21.263,20.3307,20.2255,20.1705,20.0803,20.0625
20160806,22:00:00,23.3455,26.9131,21.1955,20.2421,20.1279,20.0637,19.9308,19.8678
20160806,23:00:00,23.231,27.0187,21.1264,20.237,20.1442,20.099,19.8915,19.7753
20160807,0:00:00,23.0952,26.5063,20.137,19.2527,19.1494,19.096,18.916,18.7853
20160807,1:00:00,22.8934,26.4791,19.9463,18.9915,18.8721,18.8069,18.6899,18.653
20160807,2:00:00,22.7937,26.4725,19.8765,18.8982,18.7737,18.705,18.5774,18.5321
20160807,3:00:00,22.5908,26.4384,19.6579,18.5997,18.4569,18.3747,18.2048,18.1233
20160807,4:00:00,22.5919,26.4454,19.6845,18.6354,18.4947,18.414,18.2491,18.172
20160807,5:00:00,22.3901,26.4182,19.487,18.3713,18.215,18.1229,17.9222,17.8145
20160807,6:00:00,22.2703,26.5293,19.2059,17.9411,17.7636,17.657,17.4122,17.2672
20160807,7:00:00,22.4116,27.4687,22.7003,22.3031,22.2338,22.1831,22.6151,22.8491
20160807,8:00:00,22.5068,27.388,23.6254,23.3918,23.3205,23.2646,23.0894,23.2017
20160807,9:00:00,22.7187,28.2633,26.1122,26.2502,26.2511,26.2428,26.1855,26.1405
20160807,10:00:00,22.9679,28.7675,27.6021,27.9457,27.9879,28.0077,28.0228,28.0258
20160807,11:00:00,23.1136,29.0731,28.3693,28.8932,28.9832,29.0368,29.1445,29.2095
20160807,12:00:00,23.3371,29.2682,28.9018,29.5187,29.6356,29.7086,29.8702,29.9726
20160807,13:00:00,23.5781,29.1046,28.492,28.8947,28.9558,28.9887,29.0378,29.0632
20160807,14:00:00,23.776,29.2095,28.772,29.2225,29.2978,29.3408,29.418,29.4628
20160807,15:00:00,23.9546,29.2266,28.8226,29.2616,29.3357,29.3779,29.4533,29.497
20160807,16:00:00,23.9729,28.879,27.9202,28.0952,28.102,28.0965,28.0406,27.9962
20160807,17:00:00,24.0621,28.3163,26.6357,26.505,26.4399,26.3853,26.2032,26.0798
20160807,18:00:00,24.0314,27.8073,25.2938,24.9881,24.8907,24.8152,24.5837,24.4304
20160807,19:00:00,23.666,26.7489,22.4518,22.3407,22.3407,22.3388,22.3203,22.3061
20160807,20:00:00,23.5229,27.1731,21.2352,20.2646,20.1452,20.0786,19.9473,19.8925
20160807,21:00:00,23.3152,27.0374,20.9001,19.9376,19.8187,19.7513,19.6129,19.5482
20160807,22:00:00,23.2278,27.1872,21.0896,20.1279,20.0162,19.9566,19.8527,19.8237
20160807,23:00:00,23.0266,27.1612,20.8852,19.8835,19.7624,19.6959,19.5704,19.5232
20160808,0:00:00,22.7855,26.4791,19.7892,18.6465,18.4835,18.386,18.1666,18.0427
20160808,1:00:00,22.6666,26.7276,19.4974,18.2555,18.0823,17.9783,17.7397,17.5994
20160808,2:00:00,22.5837,26.4519,19.5836,18.3864,18.2108,18.1043,17.8567,17.7092
20160808,3:00:00,22.4631,26.6182,19.2798,18.0692,17.9005,17.7984,17.5585,17.411
20160808,4:00:00,22.2619,26.5835,19.084,17.8677,17.7054,17.6096,17.396,17.274
20160808,5:00:00,22.1614,26.5702,18.9871,17.7541,17.5886,17.4907,17.271,17.1441
20160808,6:00:00,22.0592,26.547,18.8509,17.5767,17.3983,17.2901,17.035,16.877
20160808,7:00:00,22.2179,27.4646,22.6208,22.2419,22.1792,22.1334,22.5128,22.7549
20160808,8:00:00,22.3452,27.6083,24.0311,23.9116,23.8707,23.8359,23.7157,23.6315
20160808,9:00:00,22.5098,28.0939,25.7047,25.7807,25.7665,25.748,25.664,25.602
20160808,10:00:00,22.7558,28.6696,27.2927,27.5946,27.6268,27.6394,27.6343,27.6228
20160808,11:00:00,22.914,28.9614,28.0799,28.553,28.6297,28.6737,28.7549,28.8017
20160808,12:00:00,23.0854,28.9315,28.0016,28.3899,28.4464,28.476,28.5164,28.5354
20160808,13:00:00,23.4747,29.0666,28.3853,28.8003,28.8657,28.9018,28.9603,28.9922
20160808,14:00:00,24.0208,29.1585,28.6196,29.0038,29.0634,29.0953,29.1415,29.165
20160808,15:00:00,24.2755,29.0793,28.4422,28.7385,28.7773,28.7947,28.8016,28.7992
20160808,16:00:00,24.423,28.9044,28.0047,28.1588,28.1624,28.1548,28.0942,28.0471
20160808,17:00:00,24.1354,28.3912,26.6614,26.5612,26.5058,26.4577,26.2906,26.1745
20160808,18:00:00,23.5386,27.7143,24.9352,24.6827,24.6024,24.5393,24.3423,24.2108
20160808,19:00:00,23.5443,26.6054,22.0221,21.8591,21.8475,21.8376,21.7987,21.7713
20160808,20:00:00,23.4217,27.1546,21.1215,20.1281,20.0039,19.9337,19.7919,19.7284
20160808,21:00:00,23.4135,27.0328,20.947,19.9939,19.8766,19.8103,19.6747,19.6121
20160808,22:00:00,23.3054,26.9182,20.6935,19.7415,19.6211,19.5513,19.3997,19.3207
20160808,23:00:00,23.2052,26.9047,20.596,19.6336,19.5113,19.4401,19.2848,19.2027
20160809,0:00:00,23.0507,26.5343,19.5736,18.484,18.3387,18.2519,18.0521,17.9343
20160809,1:00:00,22.8492,26.4784,19.3833,18.2878,18.1414,18.0534,17.8489,17.7257
20160809,2:00:00,22.7539,26.5409,19.3683,18.2307,18.0782,17.9873,17.779,17.6562
20160809,3:00:00,22.6494,26.4558,19.2097,18.1006,17.9553,17.8693,17.6742,17.5605
20160809,4:00:00,22.5491,26.4422,19.1161,17.9948,17.8476,17.7602,17.5618,17.4455
20160809,5:00:00,22.3525,26.4491,19.0082,17.8465,17.6877,17.5915,17.3637,17.2215
20160809,6:00:00,22.2433,26.3297,18.7572,17.6335,17.4878,17.4013,17.204,17.087
20160809,7:00:00,22.4424,27.7013,23.3072,23.0422,23.0119,22.9898,22.9177,22.8681
20160809,8:00:00,22.5659,27.9212,24.6969,24.6743,24.66,24.6435,24.5705,24.5154
20160809,9:00:00,22.7133,28.3311,26.1754,26.3225,26.3266,26.3202,26.2662,26.2218
20160809,10:00:00,22.8066,28.6353,27.0766,27.3298,27.3524,27.3579,27.3322,27.3056
20160809,11:00:00,23.0431,28.9008,27.7781,28.1459,28.1966,28.2217,28.2477,28.255
20160809,12:00:00,23.3542,29.0834,28.3102,28.7714,28.8487,28.8929,28.9725,29.0169
20160809,13:00:00,23.7328,29.1904,28.59,29.0308,29.1034,29.144,29.212,29.248
20160809,14:00:00,24.1034,29.2519,28.7717,29.1879,29.2555,29.2924,29.3497,29.3783
20160809,15:00:00,24.7514,29.2927,28.9304,29.2433,29.2831,29.2998,29.2996,29.289
20160809,16:00:00,25.0177,29.1926,28.7342,28.9436,28.9569,28.9551,28.9057,28.8637
20160809,17:00:00,25.6233,28.9668,28.2226,28.1853,28.135,28.0885,27.9174,27.7954
20160809,18:00:00,25.5105,28.4228,26.7571,26.4618,26.3576,26.2747,26.0106,25.8293
20160809,19:00:00,24.7498,26.9733,23.1575,22.9795,22.9623,22.9482,22.8954,22.8583
20160809,20:00:00,24.6002,26.9918,21.7556,20.9818,20.8887,20.8357,20.7254,20.6754
20160809,21:00:00,24.4152,27.1255,21.8618,21.1013,21.0207,20.9794,20.9142,20.9064
20160809,22:00:00,24.1313,27.2876,21.9283,21.1511,21.0423,20.9221,20.7044,20.6177
20160809,23:00:00,23.851,26.9882,21.4511,20.6825,20.5876,20.5324,20.4121,20.3533
20160810,0:00:00,23.5785,26.7369,20.5088,19.5164,19.3981,19.3339,19.2174,19.1778
20160810,1:00:00,23.2779,26.7062,20.2397,19.189,19.0579,18.9845,18.84,18.7775
20160810,2:00:00,23.176,26.6826,20.106,19.0287,18.8913,18.8133,18.6545,18.5796
20160810,3:00:00,22.9814,26.505,20.0145,18.9934,18.8714,18.8055,18.6875,18.6485
20160810,4:00:00,22.7781,26.4645,19.7652,18.6865,18.551,18.4751,18.3255,18.2594
20160810,5:00:00,22.699,26.4371,19.7315,18.8648,18.7151,18.6083,18.4131,18.33
20160810,6:00:00,22.5675,26.6597,19.464,18.3083,18.1553,18.0655,17.8671,17.7556
20160810,7:00:00,22.714,27.6074,23.0725,22.677,22.6087,22.5588,22.879,23.1264
20160810,8:00:00,22.8232,27.7966,24.3626,24.1958,24.1431,24.0993,23.9508,23.8452
20160810,9:00:00,22.8835,28.2873,26.0345,26.1153,26.1014,26.0823,25.9929,25.9248
20160810,10:00:00,23.1198,28.8253,27.5742,27.8844,27.9172,27.9294,27.9201,27.9038
20160810,11:00:00,23.2502,29.1464,28.3831,28.9515,29.0556,29.1189,29.2516,29.3316
20160810,12:00:00,23.4609,29.2141,28.6521,29.2368,29.3473,29.4155,29.563,29.6543
20160810,13:00:00,23.7557,29.2762,28.8645,29.4136,29.5156,29.5776,29.7075,29.7872
20160810,14:00:00,23.9506,29.3393,29.0378,29.5739,29.6729,29.7327,29.8553,29.9299
20160810,15:00:00,23.9288,29.3092,28.9377,29.4812,29.586,29.6503,29.7861,29.8696
20160810,16:00:00,24.3578,29.1868,28.6155,28.956,29.0064,29.0312,29.0554,29.0618
20160810,17:00:00,24.4716,28.827,27.6681,27.7296,27.7099,27.6853,27.5744,27.4905
20160810,18:00:00,24.546,28.3027,26.2598,26.0395,25.9592,25.8935,25.6775,25.5269
20160810,19:00:00,24.1497,26.8191,22.6089,22.4106,22.3894,22.3724,22.3115,22.2679
20160810,20:00:00,23.9127,27.0522,21.3823,20.527,20.4283,20.3746,20.2734,20.2367
20160810,21:00:00,23.72,27.1123,21.3527,20.4962,20.4032,20.3551,20.2779,20.2646
20160810,22:00:00,23.6342,27.0783,21.547,20.6741,20.4887,20.3904,20.2051,20.1265
20160810,23:00:00,23.5335,27.0646,21.4403,20.6398,20.433,20.3236,20.1221,20.0389
20160811,0:00:00,23.3785,26.7198,20.3414,19.3121,19.1858,19.1161,18.9829,18.9299
20160811,1:00:00,23.2668,26.7242,20.0521,18.9919,18.854,18.7738,18.5991,18.505
20160811,2:00:00,23.1663,26.711,19.9525,18.8754,18.7337,18.6507,18.4677,18.3666
20160811,3:00:00,23.0677,26.7079,19.8996,18.8356,18.7022,18.6264,18.4702,18.3937
20160811,4:00:00,22.9528,26.5068,19.5433,18.5023,18.37,18.293,18.1241,18.0308
20160811,5:00:00,22.8533,26.5055,19.4607,18.4096,18.2795,18.2051,18.0485,17.9674
20160811,6:00:00,22.7506,26.4656,19.3226,18.2527,18.1162,18.0365,17.8612,17.7634
20160811,7:00:00,22.9221,27.7076,23.4297,23.0871,23.0324,22.9925,22.8686,23.0284
20160811,8:00:00,23.0317,27.9183,24.7266,24.6128,24.5737,24.5394,24.4165,24.3279
20160811,9:00:00,23.1809,28.4884,26.4974,26.6455,26.6494,26.6425,26.5844,26.5356
20160811,10:00:00,23.4082,28.9395,27.8819,28.2411,28.2875,28.3096,28.3274,28.3296
20160811,11:00:00,23.6264,29.161,28.463,28.9386,29.0168,29.0612,29.14,29.1831
20160811,12:00:00,23.8566,29.3477,29.0503,29.665,29.7831,29.8568,30.0198,30.1227
20160811,13:00:00,24.0408,29.3574,29.073,29.616,29.7151,29.7748,29.897,29.9712
20160811,14:00:00,24.1507,29.4241,29.2906,29.869,29.9803,30.049,30.1974,30.2904
20160811,15:00:00,24.2193,29.3703,29.1267,29.6533,29.7522,29.812,29.9349,30.0099
20160811,16:00:00,24.3575,29.1841,28.6101,28.9533,29.0045,29.0299,29.0561,29.0639
20160811,17:00:00,24.5756,28.9091,27.8976,28.0288,28.0281,28.017,27.9439,27.8855
20160811,18:00:00,24.4453,28.2834,26.1766,25.9706,25.8957,25.8339,25.629,25.4855
20160811,19:00:00,24.3445,26.8534,22.6959,22.4807,22.457,22.4384,22.3737,22.328
20160811,20:00:00,24.4094,27.0726,21.7468,20.9489,20.856,20.8048,20.7057,20.668
20160811,21:00:00,24.3083,27.0528,21.6266,20.817,20.7211,20.6677,20.5617,20.5182
20160811,22:00:00,24.2175,27.1449,21.7148,20.9111,20.822,20.7752,20.6954,20.6772
20160811,23:00:00,24.03,27.2692,21.8041,21.0045,20.9261,20.8668,20.6133,20.5163
20160812,0:00:00,23.8764,26.9057,20.7384,19.7484,19.6263,19.5583,19.4256,19.3708
20160812,1:00:00,23.7971,26.6327,20.832,20.0433,19.9512,19.8219,19.5955,19.5078
20160812,2:00:00,23.6598,26.6706,20.273,19.3179,19.2008,19.1344,18.9977,18.9317
20160812,3:00:00,23.5818,26.7621,20.5778,19.6161,19.5051,19.4466,19.3487,19.3258
20160812,4:00:00,23.3991,26.554,20.4019,19.5268,19.3629,19.2757,19.1099,19.0369
20160812,5:00:00,23.3991,26.554,20.4008,19.5265,19.3627,19.2755,19.1099,19.0369
20160812,6:00:00,23.2632,26.6943,19.9597,18.9023,18.7651,18.6853,18.512,18.4193
20160812,7:00:00,23.4256,27.8301,23.9658,23.6823,23.6365,23.6025,23.4941,23.6022
20160812,8:00:00,23.4528,28.1294,25.4538,25.4758,25.4677,25.4553,25.3934,25.3473
20160812,9:00:00,23.6079,28.6715,27.1903,27.4783,27.5158,27.5333,27.5452,27.5467
20160812,10:00:00,23.7923,29.0056,28.1369,28.5288,28.5846,28.6139,28.6538,28.6729
20160812,11:00:00,23.9529,29.3165,29.0059,29.6148,29.7288,29.7999,29.9571,30.0575
20160812,12:00:00,24.2734,29.5153,29.5728,30.2595,30.3958,30.4829,30.6858,30.8185
20160812,13:00:00,24.4835,29.6437,29.9523,30.7183,30.8789,30.9839,31.2387,31.4088
20160812,14:00:00,24.6512,29.5757,29.7767,30.4194,30.5476,30.629,30.8159,30.9381
20160812,15:00:00,24.8244,29.5169,29.6499,30.2153,30.3239,30.3914,30.5394,30.6352
20160812,16:00:00,25.0609,29.4024,29.3487,29.7989,29.8786,29.9253,30.0147,30.0697
20160812,17:00:00,25.1525,28.9299,28.1351,28.2507,28.2471,28.2349,28.163,28.1095
20160812,18:00:00,25.345,28.6071,27.2125,27.1573,27.1206,27.0862,26.9563,26.8638
20160812,19:00:00,24.9591,27.0949,23.5298,23.4599,23.4784,23.4913,23.5199,23.5426
20160812,20:00:00,24.7951,26.9774,21.8286,21.0567,20.9612,20.9061,20.7873,20.7304
20160812,21:00:00,24.8081,27.1074,22.0553,21.312,21.227,21.1808,21.0938,21.065
20160812,22:00:00,24.7103,27.113,22.0074,21.27,21.1869,21.1422,21.0606,21.0362
20160812,23:00:00,24.6148,27.1376,22.0166,21.2971,21.2198,21.1797,21.1137,21.103
20160813,0:00:00,24.4532,26.6972,20.8516,19.972,19.8571,19.7888,19.6335,19.5462
20160813,1:00:00,24.3584,26.7409,20.8521,19.9623,19.8489,19.783,19.6389,19.5632
20160813,2:00:00,24.1647,26.7977,20.776,19.8456,19.7289,19.6624,19.5235,19.4564
20160813,3:00:00,24.0665,26.8021,20.7274,19.7863,19.6675,19.5994,19.4559,19.385
20160813,4:00:00,23.9619,26.7329,20.567,19.6303,19.5122,19.4442,19.2991,19.225
20160813,5:00:00,23.8476,26.5441,20.2496,19.3424,19.2267,19.1587,19.006,18.9203
20160813,6:00:00,23.7454,26.5195,20.1088,19.1675,19.0409,18.9641,18.7811,18.6693
20160813,7:00:00,23.8483,28.0325,24.7737,24.6703,24.6692,24.6675,24.6527,24.6467
20160813,8:00:00,23.9764,28.5074,26.5279,26.7849,26.8419,26.8767,26.9483,26.9957
20160813,9:00:00,24.0285,29.0246,28.1393,28.6565,28.7565,28.819,28.9571,29.0459
20160813,10:00:00,24.3385,29.5082,29.5292,30.2951,30.4525,30.5553,30.8041,30.9697
20160813,11:00:00,24.59,29.7523,30.2278,31.112,31.3007,31.4263,31.7401,31.9523
20160813,12:00:00,24.9233,29.98,30.8635,31.8521,32.0707,32.2182,32.5958,32.8546
20160813,13:00:00,25.1098,29.9891,30.9197,31.8827,32.0968,32.2413,32.611,32.8648
20160813,14:00:00,25.189,29.9255,30.7539,31.6085,31.7943,31.9181,32.2276,32.4385
20160813,15:00:00,25.3553,29.896,30.7128,31.5552,31.7406,31.8644,32.1752,32.3877
20160813,16:00:00,25.7736,29.7796,30.4391,31.1259,31.27,31.3635,31.5874,31.7384
20160813,17:00:00,25.8056,29.4911,29.7154,30.2276,30.3294,30.3931,30.5348,30.6295
20160813,18:00:00,25.5867,28.9186,28.1256,28.3108,28.3377,28.349,28.347,28.3427
20160813,19:00:00,25.1809,27.2589,24.1452,24.235,24.2952,24.3386,24.4554,24.5423
20160813,20:00:00,24.8822,26.8573,21.7196,20.9865,20.898,20.8471,20.7384,20.6884
20160813,21:00:00,24.6896,26.9012,21.6509,20.8916,20.7962,20.7401,20.615,20.551
20160813,22:00:00,24.593,26.9236,21.6092,20.835,20.7364,20.6783,20.5476,20.4792
20160813,23:00:00,24.3958,26.9309,21.4739,20.6747,20.573,20.5131,20.3795,20.3095
20160814,0:00:00,24.2461,27.0744,20.6297,19.6727,19.5447,19.4672,19.2827,19.1709
20160814,1:00:00,24.0432,27.0256,20.3984,19.4301,19.3036,19.2277,19.0514,18.9478
20160814,2:00:00,23.9459,27.0581,20.3394,19.3399,19.2097,19.1322,18.955,18.8532
20160814,3:00:00,23.8473,27.0578,20.2771,19.2607,19.126,19.0451,18.8568,18.7453
20160814,4:00:00,23.7516,27.0818,20.2721,19.2411,19.1034,19.0205,18.8268,18.7107
20160814,5:00:00,23.6432,26.9474,20.0605,19.0701,18.9402,18.8621,18.6787,18.568
20160814,6:00:00,23.4382,26.8475,19.8181,18.8522,18.726,18.6494,18.4651,18.3502
20160814,7:00:00,23.6636,28.5072,24.9075,24.8837,24.9135,24.9353,24.9915,25.038
20160814,8:00:00,23.8119,29.0185,26.8686,27.2601,27.3571,27.4213,27.5782,27.6864
20160814,9:00:00,23.9016,29.6082,28.8293,29.6214,29.7994,29.9191,30.2239,30.4323
20160814,10:00:00,24.223,30.1027,30.2413,31.2722,31.5048,31.663,32.0732,32.3549
20160814,11:00:00,24.3918,30.2744,30.7817,31.8727,32.1205,32.2898,32.7317,33.0363
20160814,12:00:00,24.6865,30.3758,31.0718,32.1799,32.4347,32.6093,33.0666,33.383
20160814,13:00:00,24.9197,30.2304,30.6595,31.5214,31.7092,31.8344,32.1479,32.361
20160814,14:00:00,25.1033,30.2781,30.78,31.632,31.8186,31.9428,32.2533,32.4643
20160814,15:00:00,25.1126,30.3522,30.9871,31.9313,32.1456,32.2903,32.6605,32.9146
20160814,16:00:00,25.3014,30.4097,31.199,32.2499,32.497,32.6665,33.1117,33.4215
20160814,17:00:00,25.0124,30.0787,30.3443,31.3661,31.6179,31.7924,32.2586,32.5863
20160814,18:00:00,24.7985,29.6164,29.0371,29.862,30.0766,30.2264,30.6302,30.9176
20160814,19:00:00,24.3371,27.7893,24.4332,24.9056,25.0847,25.2164,25.595,25.8728
20160814,20:00:00,24.0797,27.1218,21.1055,20.3706,20.2993,20.2626,20.2007,20.1872
20160814,21:00:00,23.876,27.0751,20.8187,20.0107,19.9221,19.8731,19.7768,19.738
20160814,22:00:00,23.7851,27.1361,20.8526,19.9588,19.8361,19.7596,19.5687,19.4484
20160814,23:00:00,23.6923,27.197,20.9101,20.0553,19.946,19.8798,19.7209,19.6251
20160815,0:00:00,23.5343,26.8159,19.8873,18.9764,18.8685,18.8058,18.6658,18.5874
20160815,1:00:00,23.4349,26.8163,19.7952,18.8586,18.7456,18.6794,18.5302,18.445
20160815,2:00:00,23.2349,26.8094,19.5968,18.6176,18.4998,18.4315,18.2803,18.1963
20160815,3:00:00,23.1411,26.8609,19.5973,18.5533,18.4151,18.3311,18.1295,18.0029
